Category,City,Country,Customer.ID,Customer.Name,Discount,Market,记录数,Order.Date,Order.ID,Order.Priority,Product.ID,Product.Name,Profit,Quantity,Region,Row.ID,Sales,Segment,Ship.Date,Ship.Mode,Shipping.Cost,State,Sub.Category,Year,Market2,weeknum
Technology,Houston,United States,CU-73896,Customer 2833,0.1,US,1,2021-02-04 00:00:00.000,US-2021-800651,Medium,TEC-23829,Phones Product 180,787.4105,6,West,2834,6446.22,Home Office,2021-02-10 00:00:00.000,Second Class,42.92,Texas,Phones,2021,North America,5
Technology,Los Angeles,United States,CU-37032,Customer 2834,0.05,US,1,2021-03-28 00:00:00.000,US-2021-482561,Medium,TEC-63904,Accessories Product 146,352.0904,2,Central,2835,3799.29,Home Office,2021-04-02 00:00:00.000,Same Day,15.69,California,Accessories,2021,North America,12
Office Supplies,Miami,United States,CU-18970,Customer 2835,0.15,US,1,2023-04-01 00:00:00.000,US-2023-342200,High,OFF-99665,Binders Product 906,1155.4292,9,West,2836,4780.95,Corporate,2023-04-11 00:00:00.000,Standard Class,8.15,Texas,Binders,2023,North America,13
Technology,Chicago,United States,CU-98252,Customer 2836,0.1,US,1,2020-12-22 00:00:00.000,US-2020-916573,Medium,TEC-26340,Accessories Product 441,955.5246,8,West,2837,4811.65,Consumer,2020-12-24 00:00:00.000,First Class,17.63,Texas,Accessories,2020,North America,52
Technology,Miami,United States,CU-67637,Customer 2837,0.4,US,1,2023-02-17 00:00:00.000,US-2023-928568,Medium,TEC-16178,Phones Product 710,456.0789,8,East,2838,2849.21,Home Office,2023-02-27 00:00:00.000,Same Day,22.87,Illinois,Phones,2023,North America,7
Furniture,Chicago,United States,CU-53205,Customer 2838,0.1,US,1,2020-07-31 00:00:00.000,US-2020-692837,High,FUR-48182,Storage Product 81,3880.3107,9,West,2839,11107.48,Corporate,2020-08-07 00:00:00.000,Same Day,22.81,Illinois,Storage,2020,North America,31
Furniture,Houston,United States,CU-26407,Customer 2839,0.5,US,1,2022-02-20 00:00:00.000,US-2022-204211,Low,FUR-61534,Tables Product 734,272.7428,6,East,2840,4548.0,Consumer,2022-02-21 00:00:00.000,Standard Class,22.41,California,Tables,2022,North America,7
Office Supplies,Houston,United States,CU-62294,Customer 2840,0.1,US,1,2020-09-07 00:00:00.000,US-2020-197804,Medium,OFF-18104,Binders Product 857,241.9078,3,South,2841,2981.42,Consumer,2020-09-15 00:00:00.000,Second Class,41.86,New York,Binders,2020,North America,37
Office Supplies,Houston,United States,CU-94637,Customer 2841,0.2,US,1,2023-10-27 00:00:00.000,US-2023-406447,High,OFF-98534,Binders Product 782,310.6496,5,South,2842,2597.65,Consumer,2023-11-04 00:00:00.000,First Class,5.18,Illinois,Binders,2023,North America,43
Office Supplies,Miami,United States,CU-58088,Customer 2842,0.5,US,1,2021-12-10 00:00:00.000,US-2021-332459,Medium,OFF-66826,Supplies Product 202,-829.843,4,South,2843,3473.91,Corporate,2021-12-11 00:00:00.000,Standard Class,39.1,Texas,Supplies,2021,North America,49
Furniture,Los Angeles,United States,CU-65935,Customer 2843,0.1,US,1,2022-07-17 00:00:00.000,US-2022-146777,Critical,FUR-85442,Furnishings Product 657,-1298.0319,6,Central,2844,10795.99,Corporate,2022-07-23 00:00:00.000,Same Day,22.18,Florida,Furnishings,2022,North America,28
Technology,Miami,United States,CU-43376,Customer 2844,0.25,US,1,2022-11-16 00:00:00.000,US-2022-620568,High,TEC-24063,Accessories Product 665,1709.9629,6,East,2845,5563.8,Corporate,2022-11-21 00:00:00.000,Standard Class,11.12,California,Accessories,2022,North America,46
Technology,Chicago,United States,CU-10933,Customer 2845,0.5,US,1,2022-06-11 00:00:00.000,US-2022-105605,Low,TEC-82374,Computers Product 676,680.9811,4,Central,2846,2091.14,Consumer,2022-06-14 00:00:00.000,First Class,22.45,New York,Computers,2022,North America,23
Technology,Chicago,United States,CU-38886,Customer 2846,0.1,US,1,2020-09-06 00:00:00.000,US-2020-686187,Low,TEC-90000,Machines Product 548,-2364.5483,8,West,2847,8560.15,Corporate,2020-09-14 00:00:00.000,Second Class,31.66,Illinois,Machines,2020,North America,36
Office Supplies,Los Angeles,United States,CU-14192,Customer 2847,0.4,US,1,2022-12-10 00:00:00.000,US-2022-645179,Critical,OFF-67610,Binders Product 701,2136.1569,6,West,2848,6878.32,Corporate,2022-12-16 00:00:00.000,First Class,9.61,California,Binders,2022,North America,49
Office Supplies,Chicago,United States,CU-62914,Customer 2848,0.5,US,1,2020-06-26 00:00:00.000,US-2020-557686,High,OFF-20541,Binders Product 500,770.7563,10,East,2849,3371.22,Corporate,2020-07-04 00:00:00.000,Second Class,45.81,Texas,Binders,2020,North America,26
Technology,Chicago,United States,CU-65931,Customer 2849,0.25,US,1,2021-05-18 00:00:00.000,US-2021-938970,Medium,TEC-55171,Phones Product 351,177.106,3,East,2850,540.64,Consumer,2021-05-28 00:00:00.000,Same Day,27.0,Texas,Phones,2021,North America,20
Technology,Los Angeles,United States,CU-24450,Customer 2850,0.25,US,1,2022-11-28 00:00:00.000,US-2022-501995,Medium,TEC-88137,Machines Product 113,1830.1687,7,South,2851,9226.94,Home Office,2022-12-06 00:00:00.000,First Class,39.83,California,Machines,2022,North America,48
Technology,New York,United States,CU-34619,Customer 2851,0.05,US,1,2022-04-26 00:00:00.000,US-2022-311482,High,TEC-62723,Machines Product 13,176.8527,4,West,2852,1339.84,Corporate,2022-05-04 00:00:00.000,First Class,20.02,Illinois,Machines,2022,North America,17
Furniture,Houston,United States,CU-74019,Customer 2852,0.2,US,1,2022-05-26 00:00:00.000,US-2022-328244,Medium,FUR-23858,Furnishings Product 777,506.1772,5,South,2853,5610.78,Corporate,2022-05-29 00:00:00.000,Same Day,43.13,Texas,Furnishings,2022,North America,21
Furniture,Houston,United States,CU-58944,Customer 2853,0.05,US,1,2020-04-28 00:00:00.000,US-2020-156504,Critical,FUR-52364,Storage Product 710,-562.5041,6,South,2854,2529.08,Corporate,2020-05-05 00:00:00.000,First Class,34.94,California,Storage,2020,North America,18
Office Supplies,Houston,United States,CU-94044,Customer 2854,0.05,US,1,2022-09-08 00:00:00.000,US-2022-940587,Medium,OFF-44553,Supplies Product 885,725.6628,4,East,2855,6727.24,Home Office,2022-09-10 00:00:00.000,Same Day,38.49,Texas,Supplies,2022,North America,36
Technology,Chicago,United States,CU-15587,Customer 2855,0.3,US,1,2022-07-01 00:00:00.000,US-2022-541446,Critical,TEC-92807,Machines Product 51,374.2072,6,Central,2856,3565.58,Corporate,2022-07-05 00:00:00.000,Second Class,37.09,Illinois,Machines,2022,North America,26
Office Supplies,Miami,United States,CU-43020,Customer 2856,0.05,US,1,2021-06-08 00:00:00.000,US-2021-312832,Critical,OFF-25991,Binders Product 768,217.5002,1,East,2857,598.19,Corporate,2021-06-10 00:00:00.000,Same Day,35.77,Florida,Binders,2021,North America,23
Office Supplies,Los Angeles,United States,CU-73652,Customer 2857,0.25,US,1,2023-06-28 00:00:00.000,US-2023-307720,Medium,OFF-16944,Binders Product 217,3060.7347,9,West,2858,9950.3,Consumer,2023-06-30 00:00:00.000,Second Class,10.1,Texas,Binders,2023,North America,26
Office Supplies,Miami,United States,CU-94213,Customer 2858,0.5,US,1,2023-12-09 00:00:00.000,US-2023-752415,Critical,OFF-78937,Paper Product 563,592.7692,5,South,2859,1814.2,Corporate,2023-12-18 00:00:00.000,Same Day,27.43,Texas,Paper,2023,North America,49
Furniture,Chicago,United States,CU-48496,Customer 2859,0.2,US,1,2022-09-04 00:00:00.000,US-2022-536979,Low,FUR-94843,Storage Product 889,-101.602,10,South,2860,1438.01,Home Office,2022-09-14 00:00:00.000,First Class,32.07,Florida,Storage,2022,North America,35
Technology,Los Angeles,United States,CU-61443,Customer 2860,0.15,US,1,2023-01-08 00:00:00.000,US-2023-645494,Critical,TEC-81040,Machines Product 995,1250.2077,3,East,2861,4391.11,Consumer,2023-01-18 00:00:00.000,First Class,48.3,California,Machines,2023,North America,1
Office Supplies,New York,United States,CU-28325,Customer 2861,0.25,US,1,2022-02-28 00:00:00.000,US-2022-374231,Low,OFF-22666,Art Product 280,561.8196,1,East,2862,1409.43,Consumer,2022-03-03 00:00:00.000,Standard Class,44.52,New York,Art,2022,North America,9
Technology,New York,United States,CU-92633,Customer 2862,0.2,US,1,2021-11-21 00:00:00.000,US-2021-889715,Critical,TEC-19260,Machines Product 32,590.8887,10,South,2863,2910.28,Corporate,2021-11-30 00:00:00.000,Standard Class,16.19,New York,Machines,2021,North America,46
Furniture,New York,United States,CU-68804,Customer 2863,0.5,US,1,2022-12-04 00:00:00.000,US-2022-531149,Critical,FUR-59381,Tables Product 156,767.3651,8,South,2864,7657.02,Consumer,2022-12-06 00:00:00.000,First Class,38.8,Texas,Tables,2022,North America,48
Office Supplies,Los Angeles,United States,CU-92173,Customer 2864,0.05,US,1,2021-07-28 00:00:00.000,US-2021-300455,High,OFF-83200,Binders Product 843,3106.4406,6,Central,2865,8238.23,Corporate,2021-08-07 00:00:00.000,First Class,46.23,Florida,Binders,2021,North America,30
Office Supplies,Los Angeles,United States,CU-46656,Customer 2865,0.0,US,1,2022-11-30 00:00:00.000,US-2022-209053,Critical,OFF-14195,Art Product 221,-807.9644,5,East,2866,7671.33,Consumer,2022-12-07 00:00:00.000,Second Class,44.04,California,Art,2022,North America,48
Office Supplies,New York,United States,CU-77184,Customer 2866,0.1,US,1,2020-06-07 00:00:00.000,US-2020-700146,Critical,OFF-61580,Art Product 167,-148.0623,5,East,2867,1876.81,Consumer,2020-06-09 00:00:00.000,Same Day,24.79,New York,Art,2020,North America,23
Furniture,New York,United States,CU-27482,Customer 2867,0.05,US,1,2020-07-20 00:00:00.000,US-2020-184837,High,FUR-21389,Furnishings Product 925,-46.6328,8,Central,2868,606.29,Home Office,2020-07-28 00:00:00.000,Second Class,29.39,Illinois,Furnishings,2020,North America,30
Furniture,Los Angeles,United States,CU-65016,Customer 2868,0.0,US,1,2021-04-05 00:00:00.000,US-2021-833054,High,FUR-22067,Chairs Product 625,497.1072,5,South,2869,1480.52,Home Office,2021-04-12 00:00:00.000,Same Day,33.0,New York,Chairs,2021,North America,14
Furniture,Miami,United States,CU-31352,Customer 2869,0.25,US,1,2020-04-15 00:00:00.000,US-2020-976496,Medium,FUR-67894,Tables Product 524,2693.6431,9,South,2870,13353.27,Consumer,2020-04-21 00:00:00.000,First Class,27.83,Texas,Tables,2020,North America,16
Office Supplies,New York,United States,CU-72688,Customer 2870,0.15,US,1,2020-05-14 00:00:00.000,US-2020-101091,Critical,OFF-93484,Supplies Product 12,2183.1144,10,South,2871,9814.88,Consumer,2020-05-15 00:00:00.000,Same Day,37.46,California,Supplies,2020,North America,20
Technology,Houston,United States,CU-11393,Customer 2871,0.4,US,1,2021-09-18 00:00:00.000,US-2021-330072,Critical,TEC-75629,Computers Product 653,556.8365,9,South,2872,3673.61,Home Office,2021-09-19 00:00:00.000,Same Day,13.82,New York,Computers,2021,North America,37
Furniture,Los Angeles,United States,CU-88781,Customer 2872,0.5,US,1,2023-09-10 00:00:00.000,US-2023-782756,Critical,FUR-45617,Storage Product 617,1638.6132,7,South,2873,5347.88,Corporate,2023-09-14 00:00:00.000,First Class,42.45,Illinois,Storage,2023,North America,36
Office Supplies,Miami,United States,CU-58109,Customer 2873,0.3,US,1,2023-02-06 00:00:00.000,US-2023-490234,Critical,OFF-79638,Binders Product 377,2998.9515,9,West,2874,10832.0,Consumer,2023-02-11 00:00:00.000,Second Class,14.32,New York,Binders,2023,North America,6
Furniture,Chicago,United States,CU-26903,Customer 2874,0.3,US,1,2020-10-20 00:00:00.000,US-2020-257386,Medium,FUR-55352,Furnishings Product 472,682.5695,5,South,2875,1850.5,Corporate,2020-10-26 00:00:00.000,Second Class,10.02,California,Furnishings,2020,North America,43
Technology,Miami,United States,CU-94786,Customer 2875,0.25,US,1,2021-09-18 00:00:00.000,US-2021-775595,Critical,TEC-40463,Accessories Product 101,388.238,1,West,2876,1130.55,Consumer,2021-09-23 00:00:00.000,Second Class,19.18,Florida,Accessories,2021,North America,37
Office Supplies,Houston,United States,CU-75839,Customer 2876,0.0,US,1,2022-10-03 00:00:00.000,US-2022-162273,Critical,OFF-19210,Binders Product 63,364.5285,4,South,2877,3529.61,Corporate,2022-10-04 00:00:00.000,Second Class,35.62,New York,Binders,2022,North America,40
Technology,Los Angeles,United States,CU-42061,Customer 2877,0.15,US,1,2023-07-12 00:00:00.000,US-2023-790002,Medium,TEC-90322,Accessories Product 785,1464.0728,10,Central,2878,7862.93,Home Office,2023-07-16 00:00:00.000,Same Day,26.53,Texas,Accessories,2023,North America,28
Technology,Chicago,United States,CU-26090,Customer 2878,0.3,US,1,2022-11-15 00:00:00.000,US-2022-569145,Medium,TEC-83044,Computers Product 892,634.9536,9,East,2879,2698.92,Home Office,2022-11-22 00:00:00.000,Same Day,20.55,Florida,Computers,2022,North America,46
Office Supplies,New York,United States,CU-57174,Customer 2879,0.15,US,1,2021-11-12 00:00:00.000,US-2021-239533,Low,OFF-85990,Paper Product 619,126.4958,8,South,2880,570.65,Corporate,2021-11-21 00:00:00.000,Second Class,37.97,New York,Paper,2021,North America,45
Technology,New York,United States,CU-17538,Customer 2880,0.1,US,1,2021-03-03 00:00:00.000,US-2021-667471,Critical,TEC-70777,Machines Product 158,5404.141,10,Central,2881,16731.34,Home Office,2021-03-06 00:00:00.000,Same Day,37.61,California,Machines,2021,North America,9
Furniture,Miami,United States,CU-40005,Customer 2881,0.4,US,1,2022-04-07 00:00:00.000,US-2022-835289,Critical,FUR-19861,Furnishings Product 546,1850.5274,9,East,2882,4786.18,Home Office,2022-04-09 00:00:00.000,Standard Class,35.18,California,Furnishings,2022,North America,14
Office Supplies,Miami,United States,CU-15623,Customer 2882,0.15,US,1,2022-10-23 00:00:00.000,US-2022-801112,Critical,OFF-30687,Paper Product 998,-1589.7012,4,Central,2883,6459.13,Home Office,2022-10-28 00:00:00.000,Same Day,26.87,Texas,Paper,2022,North America,42
Technology,New York,United States,CU-45880,Customer 2883,0.4,US,1,2021-07-26 00:00:00.000,US-2021-917814,Low,TEC-90492,Machines Product 550,1630.1149,8,West,2884,9446.41,Consumer,2021-08-02 00:00:00.000,Second Class,28.77,New York,Machines,2021,North America,30
Furniture,Miami,United States,CU-82185,Customer 2884,0.4,US,1,2021-05-02 00:00:00.000,US-2021-465156,Critical,FUR-29323,Chairs Product 828,649.6878,3,East,2885,3400.89,Consumer,2021-05-09 00:00:00.000,First Class,14.18,California,Chairs,2021,North America,17
Office Supplies,Chicago,United States,CU-11086,Customer 2885,0.15,US,1,2023-10-18 00:00:00.000,US-2023-128328,Critical,OFF-66844,Art Product 921,3176.6299,9,West,2886,10838.19,Consumer,2023-10-28 00:00:00.000,Same Day,28.61,New York,Art,2023,North America,42
Technology,Los Angeles,United States,CU-89607,Customer 2886,0.2,US,1,2021-07-01 00:00:00.000,US-2021-611468,High,TEC-45811,Accessories Product 232,2774.8185,9,Central,2887,8902.96,Home Office,2021-07-06 00:00:00.000,Standard Class,20.51,Texas,Accessories,2021,North America,26
Furniture,Los Angeles,United States,CU-50301,Customer 2887,0.4,US,1,2022-09-25 00:00:00.000,US-2022-497266,Low,FUR-52434,Tables Product 957,-1252.0739,8,South,2888,4818.93,Corporate,2022-09-29 00:00:00.000,Same Day,36.39,California,Tables,2022,North America,38
Technology,New York,United States,CU-90150,Customer 2888,0.0,US,1,2022-07-31 00:00:00.000,US-2022-593218,Critical,TEC-83793,Phones Product 250,4120.2525,8,West,2889,12420.63,Consumer,2022-08-09 00:00:00.000,Same Day,49.26,California,Phones,2022,North America,30
Office Supplies,New York,United States,CU-30308,Customer 2889,0.0,US,1,2023-02-08 00:00:00.000,US-2023-898672,Low,OFF-75268,Paper Product 351,350.7812,2,Central,2890,1521.81,Consumer,2023-02-09 00:00:00.000,First Class,44.27,Texas,Paper,2023,North America,6
Technology,Houston,United States,CU-28828,Customer 2890,0.25,US,1,2022-12-20 00:00:00.000,US-2022-370912,High,TEC-51788,Phones Product 365,3384.5218,10,South,2891,13277.97,Home Office,2022-12-27 00:00:00.000,Standard Class,34.78,Texas,Phones,2022,North America,51
Furniture,Houston,United States,CU-84948,Customer 2891,0.2,US,1,2023-01-02 00:00:00.000,US-2023-702504,High,FUR-95977,Tables Product 88,917.3727,5,East,2892,7885.44,Consumer,2023-01-10 00:00:00.000,Second Class,41.08,California,Tables,2023,North America,1
Furniture,Los Angeles,United States,CU-96415,Customer 2892,0.25,US,1,2021-10-10 00:00:00.000,US-2021-806540,Critical,FUR-88346,Tables Product 379,1432.0024,10,East,2893,6551.73,Consumer,2021-10-12 00:00:00.000,Second Class,20.72,Illinois,Tables,2021,North America,40
Technology,New York,United States,CU-69425,Customer 2893,0.2,US,1,2022-11-28 00:00:00.000,US-2022-967636,Medium,TEC-13259,Machines Product 704,308.0299,1,East,2894,1363.74,Corporate,2022-12-05 00:00:00.000,Standard Class,10.09,California,Machines,2022,North America,48
Office Supplies,New York,United States,CU-27689,Customer 2894,0.5,US,1,2023-01-21 00:00:00.000,US-2023-629859,Medium,OFF-10975,Binders Product 800,1122.915,10,East,2895,4436.01,Consumer,2023-01-24 00:00:00.000,First Class,30.43,Texas,Binders,2023,North America,3
Office Supplies,Chicago,United States,CU-22576,Customer 2895,0.3,US,1,2022-01-05 00:00:00.000,US-2022-257044,Critical,OFF-16996,Art Product 269,8.4917,1,West,2896,72.94,Corporate,2022-01-14 00:00:00.000,Second Class,9.81,California,Art,2022,North America,1
Furniture,Houston,United States,CU-50350,Customer 2896,0.15,US,1,2021-07-11 00:00:00.000,US-2021-581354,Low,FUR-91553,Furnishings Product 790,5009.0501,9,Central,2897,14711.32,Corporate,2021-07-14 00:00:00.000,Standard Class,20.89,Illinois,Furnishings,2021,North America,27
Furniture,Chicago,United States,CU-16199,Customer 2897,0.3,US,1,2022-08-24 00:00:00.000,US-2022-974180,High,FUR-61445,Chairs Product 7,24.3874,7,Central,2898,409.14,Corporate,2022-09-03 00:00:00.000,Same Day,40.36,Texas,Chairs,2022,North America,34
Office Supplies,Houston,United States,CU-59148,Customer 2898,0.1,US,1,2020-01-22 00:00:00.000,US-2020-494420,Critical,OFF-17247,Art Product 867,423.556,4,Central,2899,6190.32,Home Office,2020-01-28 00:00:00.000,Same Day,22.76,California,Art,2020,North America,4
Technology,Miami,United States,CU-42591,Customer 2899,0.5,US,1,2022-05-26 00:00:00.000,US-2022-711988,Low,TEC-88884,Accessories Product 316,1104.6555,10,West,2900,3331.8,Home Office,2022-06-03 00:00:00.000,First Class,30.78,Texas,Accessories,2022,North America,21
Furniture,Houston,United States,CU-45650,Customer 2900,0.3,US,1,2020-11-08 00:00:00.000,US-2020-621236,Low,FUR-50433,Tables Product 192,7.2566,1,South,2901,122.13,Consumer,2020-11-13 00:00:00.000,Standard Class,25.5,New York,Tables,2020,North America,45
Office Supplies,Chicago,United States,CU-82379,Customer 2901,0.3,US,1,2020-04-10 00:00:00.000,US-2020-214365,Medium,OFF-42679,Binders Product 8,117.7569,3,East,2902,567.49,Consumer,2020-04-20 00:00:00.000,Standard Class,49.64,California,Binders,2020,North America,15
Office Supplies,New York,United States,CU-33681,Customer 2902,0.0,US,1,2022-10-02 00:00:00.000,US-2022-639988,Critical,OFF-44638,Binders Product 649,540.2187,4,West,2903,4290.73,Corporate,2022-10-05 00:00:00.000,First Class,13.82,New York,Binders,2022,North America,39
Furniture,Chicago,United States,CU-82897,Customer 2903,0.25,US,1,2020-03-10 00:00:00.000,US-2020-703736,High,FUR-38209,Furnishings Product 558,-2908.7095,9,Central,2904,10113.91,Corporate,2020-03-12 00:00:00.000,Same Day,21.21,Florida,Furnishings,2020,North America,11
